Current,Voltage
-29.9634,3.5246
-29.9603,3.5246
-29.9603,3.5243
-29.9603,3.5243
-29.9603,3.5239
-29.9634,3.5239
-29.9603,3.5236
-29.9603,3.5236
-29.9603,3.5236
-29.9634,3.5233
-29.9603,3.5233
-29.9634,3.523
-29.9603,3.523
-29.9603,3.5227
-29.9603,3.5227
-29.9603,3.5224
-29.9603,3.5224
-29.9634,3.5224
-29.9634,3.5221
-29.9603,3.5221
-29.9603,3.5218
-29.9603,3.5218
-29.9603,3.5215
-29.9603,3.5215
-29.9603,3.5215
-29.9603,3.5212
-29.9603,3.5208
-29.9603,3.5208
-29.9603,3.5208
-29.9603,3.5205
-29.9603,3.5205
-29.9603,3.5202
-29.9603,3.5202
-29.9634,3.5199
-29.9634,3.5199
-29.9603,3.5199
-29.9603,3.5196
-29.9603,3.5196
-29.9634,3.519
-29.9634,3.519
-29.9634,3.5187
-29.9603,3.5187
-29.9634,3.5184
-29.9603,3.5184
-29.9603,3.5184
-29.9634,3.5181
-29.9603,3.5181
-29.9603,3.5177
-29.9603,3.5177
-29.9603,3.5174
-29.9603,3.5174
-29.9603,3.5174
-29.9603,3.5171
-29.9603,3.5171
-29.9603,3.5168
-29.9634,3.5168
-29.9634,3.5165
-29.9634,3.5165
-29.9603,3.5162
-29.9603,3.5162
-29.9634,3.5162
-29.9603,3.5159
-29.9634,3.5159
-29.9603,3.5156
-29.9603,3.5156
-29.9603,3.5153
-29.9603,3.5153
-29.9634,3.5153
-29.9603,3.515
-29.9603,3.5146
-29.9603,3.5146
-29.9634,3.5143
-29.9603,3.5143
-29.9603,3.5143
-29.9634,3.514
-29.9603,3.514
-29.9634,3.5137
-29.9603,3.5137
-29.9603,3.5134
-29.9603,3.5134
-29.9603,3.5131
-29.9634,3.5131
-29.9603,3.5131
-29.9603,3.5128
-29.9634,3.5128
-29.9603,3.5125
-29.9603,3.5125
-29.9603,3.5122
-29.9603,3.5122
-29.9603,3.5119
-29.9634,3.5119
-29.9603,3.5119
-29.9634,3.5115
-29.9603,3.5115
-29.9603,3.5112
-29.9603,3.5112
-29.9634,3.5106
-29.9603,3.5106
-29.9603,3.5103
-29.9603,3.5103
-29.9603,3.5103
-29.9603,3.51
-29.9603,3.51
-29.9603,3.5097
-29.9634,3.5097
-29.9634,3.5094
-29.9634,3.5094
-29.9634,3.5091
-29.9603,3.5091
-29.9603,3.5091
-29.9603,3.5088
-29.9603,3.5088
-29.9634,3.5084
-29.9634,3.5084
-29.9634,3.5081
-29.9603,3.5081
-29.9603,3.5078
-29.9603,3.5078
-29.9603,3.5075
-29.9603,3.5075
-29.9603,3.5075
-29.9603,3.5072
-29.9603,3.5072
-29.9603,3.5069
-29.9603,3.5069
-29.9603,3.5066
-29.9603,3.5066
-29.9603,3.5063
-29.9603,3.5063
-29.9603,3.506
-29.9603,3.506
-29.9603,3.506
-29.9603,3.5057
-29.9603,3.5057
-29.9634,3.5053
-29.9634,3.5053
-29.9603,3.505
-29.9603,3.505
-29.9603,3.505
-29.9603,3.5047
-29.9603,3.5047
-29.9603,3.5044
-29.9603,3.5044
-29.9603,3.5041
-29.9634,3.5041
-29.9634,3.5038
-29.9603,3.5038
-29.9634,3.5035
-29.9634,3.5035
-29.9634,3.5035
-29.9603,3.5032
-29.9603,3.5032
-29.9603,3.5026
-29.9634,3.5026
-29.9634,3.5022
-29.9603,3.5022
-29.9603,3.5022
-29.9603,3.5019
-29.9603,3.5019
-29.9603,3.5016
-29.9634,3.5016
-29.9603,3.5013
-29.9634,3.5013
-29.9634,3.501
-29.9603,3.501
-29.9603,3.5007
-29.9603,3.5007
-29.9634,3.5007
-29.9634,3.5004
-29.9603,3.5004
-29.9603,3.5001
-29.9603,3.5001
-29.9603,3.4998
-29.9603,3.4998
-29.9603,3.4995
-29.9603,3.4995
-29.9603,3.4991
-29.9603,3.4991
-29.9603,3.4991
-29.9603,3.4988
-29.9634,3.4988
-29.9603,3.4985
-29.9603,3.4985
-29.9603,3.4982
-29.9603,3.4982
-29.9603,3.4979
-29.9603,3.4979
-29.9634,3.4979
-29.9603,3.4976
-29.9603,3.4976
-29.9603,3.4973
-29.9603,3.4973
-29.9603,3.497
-29.9634,3.497
-29.9603,3.497
-29.9603,3.4967
-29.9603,3.4967
-29.9634,3.4964
-29.9603,3.4964
-29.9634,3.496
-29.9603,3.496
-29.9603,3.4957
-29.9603,3.4957
-29.9603,3.4954
-29.9603,3.4954
-29.9603,3.4951
-29.9603,3.4951
-29.9603,3.4951
-29.9603,3.4948
-29.9603,3.4948
-29.9603,3.4942
-29.9603,3.4942
-29.9603,3.4939
-29.9603,3.4939
-29.9603,3.4936
-29.9603,3.4936
-29.9603,3.4936
-29.9603,3.4933
-29.9603,3.4933
-29.9603,3.4929
-29.9603,3.4929
-29.9603,3.4926
-29.9603,3.4926
-29.9603,3.4923
-29.9603,3.4923
-29.9603,3.492
-29.9603,3.492
-29.9603,3.4917
-29.9603,3.4917
-29.9603,3.4914
-29.9603,3.4914
-29.9603,3.4914
-29.9603,3.4911
-29.9603,3.4911
-29.9603,3.4908
-29.9603,3.4908
-29.9603,3.4905
-29.9603,3.4905
-29.9603,3.4905
-29.9603,3.4902
-29.9603,3.4902
-29.9603,3.4898
-29.9603,3.4898
-29.9603,3.4895
-29.9603,3.4895
-29.9603,3.4892
-29.9603,3.4892
-29.9603,3.4892
-29.9603,3.4889
-29.9603,3.4889
-29.9603,3.4886
-29.9603,3.4886
-29.9603,3.4883
-29.9603,3.4883
-29.9603,3.488
-29.9603,3.488
-29.9603,3.4877
-29.9603,3.4877
-29.9603,3.4877
-29.9603,3.4874
-29.9603,3.4874
-29.9603,3.4871
-29.9603,3.4871
-29.9603,3.4867
-29.9603,3.4867
-29.9603,3.4867
-29.9603,3.4861
-29.9603,3.4861
-29.9603,3.4858
-29.9603,3.4858
-29.9603,3.4855
-29.9603,3.4855
-29.9603,3.4852
-29.9603,3.4852
-29.9603,3.4849
-29.9603,3.4849
-29.9603,3.4846
-29.9603,3.4846
-29.9603,3.4843
-29.9603,3.4843
-29.9603,3.4843
-29.9603,3.484
-29.9603,3.484
-29.9603,3.4836
-29.9603,3.4836
-29.9603,3.4836
-29.9603,3.4833
-29.9603,3.4833
-29.9603,3.483
-29.9603,3.483
-29.9603,3.4827
-29.9603,3.4827
-29.9603,3.4824
-29.9603,3.4824
-29.9603,3.4821
-29.9603,3.4821
-29.9603,3.4821
-29.9603,3.4818
-29.9603,3.4818
-29.9603,3.4815
-29.9603,3.4815
-29.9603,3.4812
-29.9603,3.4812
-29.9603,3.4809
-29.9603,3.4809
-29.9603,3.4805
-29.9603,3.4805
-29.9603,3.4805
-29.9603,3.4802
-29.9603,3.4802
-29.9603,3.4799
-29.9603,3.4799
-29.9603,3.4796
-29.9603,3.4796
-29.9603,3.4793
-29.9603,3.4793
-29.9603,3.4793
-29.9603,3.479
-29.9603,3.479
-29.9603,3.4787
-29.9603,3.4787
-29.9603,3.4784
-29.9603,3.4784
-29.9603,3.4778
-29.9603,3.4778
-29.9603,3.4778
-29.9603,3.4774
-29.9603,3.4774
-29.9603,3.4771
-29.9603,3.4771
-29.9603,3.4768
-29.9603,3.4768
-29.9603,3.4768
-29.9603,3.4765
-29.9603,3.4765
-29.9603,3.4762
-29.9603,3.4762
-29.9603,3.4759
-29.9603,3.4759
-29.9603,3.4756
-29.9603,3.4756
-29.9603,3.4756
-29.9603,3.4753
-29.9603,3.4753
-29.9603,3.475
-29.9603,3.475
-29.9603,3.4747
-29.9603,3.4747
-29.9603,3.4743
-29.9603,3.4743
-29.9603,3.4743
-29.9603,3.474
-29.9603,3.474
-29.9603,3.4737
-29.9603,3.4737
-29.9603,3.4734
-29.9603,3.4734
-29.9603,3.4731
-29.9603,3.4731
-29.9603,3.4731
-29.9603,3.4728
-29.9603,3.4728
-29.9603,3.4725
-29.9603,3.4725
-29.9603,3.4722
-29.9603,3.4722
-29.9603,3.4719
-29.9603,3.4719
-29.9603,3.4719
-29.9603,3.4716
-29.9603,3.4712
-29.9603,3.4712
-29.9603,3.4712
-29.9603,3.4709
-29.9603,3.4709
-29.9603,3.4706
-29.9603,3.4706
-29.9603,3.4703
-29.9603,3.4703
-29.9603,3.4703
-29.9603,3.4697
-29.9603,3.4697
-29.9603,3.4694
-29.9603,3.4694
-29.9603,3.4691
-29.9603,3.4691
-29.9603,3.4691
-29.9603,3.4688
-29.9603,3.4688
-29.9603,3.4685
-29.9603,3.4685
-29.9603,3.4681
-29.9603,3.4681
-29.9603,3.4678
-29.9603,3.4678
-29.9603,3.4678
-29.9603,3.4675
-29.9603,3.4675
-29.9603,3.4672
-29.9603,3.4672
-29.9603,3.4669
-29.9603,3.4669
-29.9603,3.4666
-29.9603,3.4666
-29.9603,3.4666
-29.9603,3.4663
-29.9603,3.4663
-29.9603,3.466
-29.9603,3.466
-29.9603,3.4657
-29.9603,3.4657
-29.9603,3.4657
-29.9603,3.4654
-29.9603,3.4654
-29.9603,3.465
-29.9603,3.465
-29.9603,3.4647
-29.9603,3.4647
-29.9603,3.4644
-29.9603,3.4644
-29.9603,3.4641
-29.9603,3.4641
-29.9603,3.4641
-29.9603,3.4638
-29.9603,3.4638
-29.9603,3.4635
-29.9603,3.4635
-29.9603,3.4632
-29.9603,3.4632
-29.9603,3.4632
-29.9603,3.4629
-29.9603,3.4629
-29.9603,3.4626
-29.9603,3.4626
-29.9603,3.4623
-29.9603,3.4623
-29.9603,3.4619
-29.9603,3.4619
-29.9603,3.4619
-29.9603,3.4613
-29.9603,3.4613
-29.9603,3.461
-29.9603,3.461
-29.9603,3.4607
-29.9603,3.4607
-29.9603,3.4604
-29.9603,3.4604
-29.9603,3.4604
-29.9603,3.4601
-29.9603,3.4601
-29.9603,3.4598
-29.9603,3.4598
-29.9603,3.4598
-29.9603,3.4595
-29.9603,3.4595
-29.9603,3.4592
-29.9603,3.4592
-29.9603,3.4588
-29.9603,3.4588
-29.9603,3.4585
-29.9603,3.4585
-29.9603,3.4585
-29.9603,3.4582
-29.9603,3.4582
-29.9603,3.4579
-29.9603,3.4579
-29.9603,3.4576
-29.9603,3.4576
-29.9603,3.4576
-29.9603,3.4573
-29.9603,3.4573
-29.9603,3.457
-29.9603,3.457
-29.9603,3.4567
-29.9603,3.4567
-29.9603,3.4567
-29.9603,3.4564
-29.9603,3.4564
-29.9603,3.4561
-29.9603,3.4561
-29.9603,3.4557
-29.9603,3.4557
-29.9603,3.4557
-29.9603,3.4554
-29.9603,3.4554
-29.9603,3.4551
-29.9603,3.4551
-29.9603,3.4548
-29.9603,3.4548
-29.9603,3.4545
-29.9603,3.4545
-29.9603,3.4545
-29.9603,3.4542
-29.9603,3.4542
-29.9603,3.4539
-29.9603,3.4539
-29.9603,3.4539
-29.9603,3.4533
-29.9603,3.4533
-29.9603,3.453
-29.9603,3.453
-29.9603,3.4526
-29.9603,3.4526
-29.9603,3.4526
-29.9603,3.4523
-29.9603,3.452
-29.9603,3.452
-29.9603,3.452
-29.9603,3.4517
-29.9603,3.4517
-29.9603,3.4514
-29.9603,3.4514
-29.9603,3.4514
-29.9603,3.4511
-29.9603,3.4511
-29.9603,3.4508
-29.9603,3.4508
-29.9603,3.4505
-29.9603,3.4505
-29.9603,3.4505
-29.9603,3.4502
-29.9603,3.4502
-29.9603,3.4499
-29.9603,3.4499
-29.9603,3.4495
-29.9603,3.4495
-29.9603,3.4492
-29.9603,3.4492
-29.9603,3.4492
-29.9603,3.4489
-29.9603,3.4489
-29.9603,3.4486
-29.9603,3.4486
-29.9603,3.4486
-29.9603,3.4483
-29.9603,3.4483
-29.9603,3.448
-29.9603,3.448
-29.9603,3.4477
-29.9603,3.4477
-29.9603,3.4474
-29.9603,3.4474
-29.9603,3.4474
-29.9603,3.4471
-29.9603,3.4471
-29.9603,3.4468
-29.9603,3.4468
-29.9603,3.4468
-29.9603,3.4464
-29.9603,3.4464
-29.9603,3.4461
-29.9603,3.4461
-29.9603,3.4461
-29.9603,3.4458
-29.9603,3.4458
-29.9603,3.4455
-29.9603,3.4455
-29.9603,3.4449
-29.9603,3.4449
-29.9603,3.4449
-29.9603,3.4446
-29.9603,3.4446
-29.9603,3.4443
-29.9603,3.4443
-29.9603,3.444
-29.9603,3.444
-29.9603,3.4437
-29.9603,3.4437
-29.9603,3.4437
-29.9603,3.4433
-29.9603,3.4433
-29.9603,3.443
-29.9603,3.443
-29.9603,3.443
-29.9603,3.4427
-29.9603,3.4427
-29.9603,3.4424
-29.9603,3.4424
-29.9603,3.4421
-29.9603,3.4421
-29.9603,3.4421
-29.9603,3.4418
-29.9603,3.4418
-29.9603,3.4415
-29.9603,3.4415
-29.9603,3.4412
-29.9603,3.4412
-29.9603,3.4412
-29.9603,3.4409
-29.9603,3.4409
-29.9603,3.4406
-29.9603,3.4406
-29.9603,3.4406
-29.9603,3.4402
-29.9603,3.4402
-29.9603,3.4399
-29.9603,3.4399
-29.9603,3.4399
-29.9603,3.4396
-29.9603,3.4396
-29.9603,3.4393
-29.9603,3.4393
-29.9603,3.4393
-29.9603,3.439
-29.9603,3.439
-29.9603,3.4387
-29.9603,3.4387
-29.9603,3.4384
-29.9603,3.4384
-29.9603,3.4384
-29.9603,3.4381
-29.9603,3.4381
-29.9603,3.4378
-29.9603,3.4378
-29.9603,3.4378
-29.9603,3.4375
-29.9603,3.4375
-29.9603,3.4371
-29.9603,3.4371
-29.9603,3.4365
-29.9603,3.4365
-29.9603,3.4365
-29.9603,3.4362
-29.9603,3.4362
-29.9603,3.4359
-29.9603,3.4359
-29.9603,3.4356
-29.9603,3.4356
-29.9603,3.4356
-29.9603,3.4353
-29.9603,3.4353
-29.9603,3.4353
-29.9603,3.435
-29.9603,3.435
-29.9603,3.4347
-29.9603,3.4347
-29.9603,3.4343
-29.9603,3.4343
-29.9603,3.4343
-29.9603,3.434
-29.9603,3.434
-29.9603,3.434
-29.9603,3.4337
-29.9603,3.4337
-29.9603,3.4334
-29.9603,3.4334
-29.9603,3.4331
-29.9603,3.4331
-29.9603,3.4331
-29.9603,3.4328
-29.9603,3.4328
-29.9603,3.4325
-29.9603,3.4325
-29.9603,3.4325
-29.9603,3.4322
-29.9603,3.4322
-29.9603,3.4319
-29.9603,3.4319
-29.9603,3.4316
-29.9603,3.4316
-29.9603,3.4316
-29.9603,3.4312
-29.9603,3.4312
-29.9603,3.4309
-29.9603,3.4309
-29.9603,3.4309
-29.9603,3.4306
-29.9603,3.4306
-29.9603,3.4303
-29.9603,3.4303
-29.9603,3.4303
-29.9603,3.43
-29.9603,3.43
-29.9603,3.4297
-29.9603,3.4297
-29.9603,3.4294
-29.9603,3.4294
-29.9603,3.4294
-29.9603,3.4291
-29.9603,3.4291
-29.9603,3.4285
-29.9603,3.4285
-29.9603,3.4285
-29.9603,3.4281
-29.9603,3.4281
-29.9603,3.4278
-29.9603,3.4278
-29.9603,3.4278
-29.9603,3.4275
-29.9603,3.4275
-29.9603,3.4272
-29.9603,3.4272
-29.9603,3.4272
-29.9603,3.4269
-29.9603,3.4269
-29.9603,3.4266
-29.9603,3.4266
-29.9603,3.4266
-29.9603,3.4263
-29.9603,3.4263
-29.9603,3.426
-29.9603,3.426
-29.9603,3.426
-29.9603,3.4257
-29.9603,3.4257
-29.9603,3.4254
-29.9603,3.4254
-29.9603,3.4254
-29.9603,3.425
-29.9603,3.425
-29.9603,3.4247
-29.9603,3.4247
-29.9603,3.4247
-29.9603,3.4244
-29.9603,3.4244
-29.9603,3.4241
-29.9603,3.4241
-29.9603,3.4241
-29.9603,3.4238
-29.9603,3.4238
-29.9603,3.4235
-29.9603,3.4235
-29.9603,3.4235
-29.9603,3.4232
-29.9603,3.4232
-29.9603,3.4229
-29.9603,3.4229
-29.9603,3.4229
-29.9603,3.4226
-29.9603,3.4226
-29.9603,3.4223
-29.9603,3.4223
-29.9603,3.4223
-29.9603,3.4219
-29.9603,3.4219
-29.9603,3.4219
-29.9603,3.4216
-29.9603,3.4216
-29.9603,3.4213
-29.9603,3.4213
-29.9603,3.4213
-29.9603,3.421
-29.9603,3.421
-29.9603,3.4207
-29.9603,3.4207
-29.9603,3.4207
-29.9603,3.4201
-29.9603,3.4201
-29.9603,3.4198
-29.9603,3.4198
-29.9603,3.4198
-29.9603,3.4195
-29.9603,3.4195
-29.9603,3.4192
-29.9603,3.4192
-29.9603,3.4192
-29.9603,3.4188
-29.9603,3.4188
-29.9603,3.4188
-29.9603,3.4185
-29.9603,3.4185
-29.9603,3.4182
-29.9603,3.4182
-29.9603,3.4179
-29.9603,3.4179
-29.9603,3.4179
-29.9603,3.4179
-29.9603,3.4176
-29.9603,3.4176
-29.9603,3.4173
-29.9603,3.4173
-29.9603,3.417
-29.9603,3.417
-29.9603,3.417
-29.9603,3.4167
-29.9603,3.4167
-29.9603,3.4167
-29.9603,3.4164
-29.9603,3.4164
-29.9603,3.4161
-29.9603,3.4161
-29.9603,3.4161
-29.9603,3.4157
-29.9603,3.4157
-29.9603,3.4154
-29.9603,3.4154
-29.9603,3.4154
-29.9603,3.4151
-29.9603,3.4151
-29.9603,3.4151
-29.9603,3.4148
-29.9603,3.4148
-29.9603,3.4145
-29.9603,3.4145
-29.9603,3.4145
-29.9603,3.4142
-29.9603,3.4142
-29.9603,3.4139
-29.9603,3.4139
-29.9603,3.4139
-29.9603,3.4136
-29.9603,3.4136
-29.9603,3.4136
-29.9603,3.4133
-29.9603,3.4133
-29.9603,3.413
-29.9603,3.413
-29.9603,3.413
-29.9603,3.4126
-29.9603,3.4126
-29.9603,3.4126
-29.9603,3.412
-29.9603,3.412
-29.9603,3.412
-29.9603,3.4117
-29.9603,3.4117
-29.9603,3.4114
-29.9603,3.4114
-29.9603,3.4114
-29.9603,3.4111
-29.9603,3.4111
-29.9603,3.4111
-29.9603,3.4108
-29.9603,3.4108
-29.9603,3.4108
-29.9603,3.4105
-29.9603,3.4105
-29.9603,3.4102
-29.9603,3.4102
-29.9603,3.4099
-29.9603,3.4099
-29.9603,3.4099
-29.9603,3.4095
-29.9603,3.4095
-29.9603,3.4092
-29.9603,3.4092
-29.9603,3.4092
-29.9603,3.4089
-29.9603,3.4089
-29.9603,3.4089
-29.9603,3.4086
-29.9603,3.4086
-29.9603,3.4083
-29.9603,3.4083
-29.9603,3.4083
-29.9603,3.408
-29.9603,3.408
-29.9603,3.408
-29.9603,3.4077
-29.9603,3.4077
-29.9603,3.4074
-29.9603,3.4074
-29.9603,3.4074
-29.9603,3.4074
-29.9603,3.4071
-29.9603,3.4071
-29.9603,3.4068
-29.9603,3.4068
-29.9603,3.4068
-29.9603,3.4064
-29.9603,3.4064
-29.9603,3.4061
-29.9603,3.4061
-29.9603,3.4061
-29.9634,3.4058
-29.9603,3.4058
-29.9603,3.4058
-29.9603,3.4055
-29.9603,3.4055
-29.9603,3.4055
-29.9603,3.4052
-29.9634,3.4052
-29.9603,3.4049
-29.9603,3.4049
-29.9603,3.4049
-29.9603,3.4046
-29.9603,3.4046
-29.9634,3.4046
-29.9603,3.4043
-29.9603,3.4043
-29.9603,3.4043
-29.9603,3.4037
-29.9603,3.4037
-29.9603,3.4033
-29.9603,3.4033
-29.9603,3.4033
-29.9603,3.403
-29.9603,3.403
-29.9603,3.403
-29.9603,3.4027
-29.9603,3.4027
-29.9603,3.4027
-29.9603,3.4024
-29.9603,3.4024
-29.9603,3.4021
-29.9603,3.4021
-29.9603,3.4021
-29.9603,3.4018
-29.9603,3.4018
-29.9603,3.4018
-29.9603,3.4015
-29.9603,3.4015
-29.9603,3.4012
-29.9603,3.4012
-29.9603,3.4012
-29.9603,3.4009
-29.9603,3.4009
-29.9603,3.4009
-29.9603,3.4006
-29.9603,3.4006
-29.9603,3.4006
-29.9603,3.4002
-29.9603,3.4002
-29.9603,3.4002
-29.9603,3.3999
-29.9603,3.3999
-29.9603,3.3999
-29.9603,3.3996
-29.9634,3.3996
-29.9603,3.3993
-29.9603,3.3993
-29.9603,3.3993
-29.9603,3.399
-29.9603,3.399
-29.9634,3.399
-29.9603,3.3987
-29.9603,3.3987
-29.9603,3.3987
-29.9603,3.3984
-29.9603,3.3984
-29.9603,3.3984
-29.9603,3.3981
-29.9603,3.3981
-29.9603,3.3978
-29.9603,3.3978
-29.9603,3.3978
-29.9603,3.3975
-29.9603,3.3975
-29.9634,3.3975
-29.9603,3.3971
-29.9603,3.3971
-29.9603,3.3971
-29.9603,3.3968
-29.9603,3.3968
-29.9603,3.3965
-29.9603,3.3965
-29.9603,3.3965
-29.9603,3.3965
-29.9603,3.3962
-29.9603,3.3962
-29.9603,3.3956
-29.9603,3.3956
-29.9603,3.3956
-29.9603,3.3953
-29.9603,3.3953
-29.9603,3.3953
-29.9634,3.395
-29.9603,3.395
-29.9603,3.395
-29.9603,3.3947
-29.9603,3.3947
-29.9603,3.3944
-29.9603,3.3944
-29.9603,3.3944
-29.9603,3.3944
-29.9603,3.394
-29.9603,3.394
-29.9603,3.394
-29.9603,3.3937
-29.9603,3.3937
-29.9603,3.3937
-29.9603,3.3934
-29.9603,3.3934
-29.9603,3.3934
-29.9603,3.3931
-29.9603,3.3931
-29.9634,3.3928
-29.9603,3.3928
-29.9603,3.3928
-29.9603,3.3928
-29.9603,3.3925
-29.9603,3.3925
-29.9603,3.3922
-29.9603,3.3922
-29.9603,3.3922
-29.9603,3.3919
-29.9603,3.3919
-29.9603,3.3919
-29.9634,3.3916
-29.9603,3.3916
-29.9603,3.3916
-29.9603,3.3913
-29.9603,3.3913
-29.9603,3.3913
-29.9603,3.3909
-29.9603,3.3909
-29.9603,3.3909
-29.9603,3.3906
-29.9603,3.3906
-29.9603,3.3906
-29.9603,3.3903
-29.9603,3.3903
-29.9603,3.3903
-29.9603,3.39
-29.9603,3.39
-29.9603,3.39
-29.9603,3.3897
-29.9603,3.3897
-29.9603,3.3897
-29.9603,3.3894
-29.9603,3.3894
-29.9634,3.3891
-29.9603,3.3891
-29.9603,3.3891
-29.9603,3.3891
-29.9603,3.3888
-29.9603,3.3888
-29.9603,3.3888
-29.9603,3.3882
-29.9603,3.3882
-29.9603,3.3882
-29.9603,3.3878
-29.9603,3.3878
-29.9603,3.3878
-29.9603,3.3875
-29.9603,3.3875
-29.9603,3.3872
-29.9603,3.3872
-29.9603,3.3872
-29.9603,3.3869
-29.9603,3.3869
-29.9603,3.3869
-29.9603,3.3869
-29.9603,3.3866
-29.9603,3.3866
-29.9634,3.3863
-29.9603,3.3863
-29.9603,3.3863
-29.9603,3.3863
-29.9603,3.386
-29.9634,3.386
-29.9603,3.3857
-29.9634,3.3857
-29.9603,3.3857
-29.9603,3.3854
-29.9603,3.3854
-29.9603,3.3854
-29.9603,3.3851
-29.9603,3.3851
-29.9603,3.3851
-29.9603,3.3851
-29.9603,3.3847
-29.9603,3.3847
-29.9603,3.3847
-29.9634,3.3844
-29.9603,3.3844
-29.9603,3.3844
-29.9603,3.3841
-29.9603,3.3841
-29.9603,3.3841
-29.9603,3.3838
-29.9603,3.3838
-29.9603,3.3838
-29.9603,3.3835
-29.9603,3.3835
-29.9603,3.3835
-29.9603,3.3832
-29.9603,3.3832
-29.9603,3.3832
-29.9603,3.3829
-29.9603,3.3829
-29.9603,3.3829
-29.9603,3.3829
-29.9603,3.3826
-29.9603,3.3826
-29.9603,3.3823
-29.9603,3.3823
-29.9634,3.3823
-29.9634,3.3823
-29.9603,3.382
-29.9603,3.382
-29.9603,3.3816
-29.9603,3.3816
-29.9603,3.3816
-29.9603,3.3816
-29.9603,3.3813
-29.9603,3.3813
-29.9603,3.381
-29.9603,3.381
-29.9603,3.381
-29.9603,3.381
-29.9603,3.3807
-29.9603,3.3807
-29.9634,3.3807
-29.9603,3.3804
-29.9603,3.3804
-29.9603,3.3804
-29.9603,3.3798
-29.9603,3.3798
-29.9603,3.3798
-29.9603,3.3795
-29.9634,3.3795
-29.9603,3.3795
-29.9603,3.3792
-29.9603,3.3792
-29.9603,3.3792
-29.9603,3.3792
-29.9603,3.3789
-29.9603,3.3789
-29.9603,3.3789
-29.9634,3.3785
-29.9603,3.3785
-29.9634,3.3782
-29.9603,3.3782
-29.9603,3.3782
-29.9603,3.3782
-29.9603,3.3779
-29.9603,3.3779
-29.9603,3.3779
-29.9603,3.3779
-29.9603,3.3776
-29.9603,3.3776
-29.9603,3.3773
-29.9603,3.3773
-29.9603,3.3773
-29.9603,3.377
-29.9603,3.377
-29.9603,3.377
-29.9603,3.377
-29.9634,3.3767
-29.9603,3.3767
-29.9603,3.3767
-29.9603,3.3764
-29.9603,3.3764
-29.9603,3.3764
-29.9603,3.3761
-29.9634,3.3761
-29.9603,3.3761
-29.9603,3.3758
-29.9603,3.3758
-29.9603,3.3758
-29.9603,3.3758
-29.9603,3.3754
-29.9634,3.3754
-29.9634,3.3754
-29.9603,3.3751
-29.9603,3.3751
-29.9603,3.3751
-29.9603,3.3748
-29.9603,3.3748
-29.9603,3.3748
-29.9603,3.3745
-29.9603,3.3745
-29.9603,3.3745
-29.9634,3.3742
-29.9603,3.3742
-29.9603,3.3742
-29.9603,3.3742
-29.9634,3.3739
-29.9603,3.3739
-29.9603,3.3739
-29.9603,3.3736
-29.9603,3.3736
-29.9603,3.3736
-29.9603,3.3733
-29.9634,3.3733
-29.9603,3.3733
-29.9603,3.373
-29.9603,3.373
-29.9603,3.373
-29.9603,3.373
-29.9603,3.3727
-29.9603,3.3727
-29.9603,3.3727
-29.9603,3.3723
-29.9603,3.3723
-29.9603,3.3723
-29.9603,3.3717
-29.9603,3.3717
-29.9603,3.3717
-29.9603,3.3714
0.0,3.6266
0.0,3.6287
0.0,3.6303
0.0,3.6312
0.0,3.6321
0.0,3.6331
0.0,3.6337
0.0,3.6346
0.0,3.6352
0.0,3.6359
0.0,3.6365
0.0,3.6368
0.0,3.6374
0.0,3.6377
0.0,3.6383
0.0,3.6387
0.0,3.6393
0.0,3.6396
0.0,3.6399
0.0,3.6402
0.0,3.6408
0.0,3.6411
0.0,3.6414
0.0,3.6418
0.0,3.6421
0.0,3.6424
0.0,3.643
0.0,3.6433
0.0,3.6436
0.0,3.6439
0.0,3.6442
0.0,3.6442
0.0,3.6445
0.0,3.6449
0.0,3.6452
0.0,3.6455
0.0,3.6455
0.0,3.6458
0.0,3.6461
0.0,3.6461
0.0,3.6464
0.0,3.6467
0.0,3.647
0.0,3.647
0.0,3.6473
0.0,3.6473
0.0,3.6476
0.0,3.648
0.0,3.648
0.0,3.6483
0.0,3.6483
0.0,3.6486
0.0,3.6486
0.0,3.6489
0.0,3.6489
0.0,3.6492
0.0,3.6492
0.0,3.6495
0.0,3.6495
0.0,3.6498
0.0,3.6498
0.0,3.6501
0.0,3.6501
0.0,3.6504
0.0,3.6504
0.0,3.6504
0.0,3.6511
0.0,3.6511
0.0,3.6511
0.0,3.6514
0.0,3.6514
0.0,3.6514
0.0,3.6517
0.0,3.6517
0.0,3.652
0.0,3.652
0.0,3.652
0.0,3.6523
0.0,3.6523
0.0,3.6523
0.0,3.6523
0.0,3.6526
0.0,3.6526
0.0,3.6526
0.0,3.6529
0.0,3.6529
0.0,3.6529
0.0,3.6529
0.0,3.6532
0.0,3.6532
0.0,3.6532
0.0,3.6535
0.0,3.6535
0.0,3.6535
0.0,3.6535
0.0,3.6538
0.0,3.6538
0.0,3.6538
0.0,3.6538
0.0,3.6542
0.0,3.6542
0.0,3.6542
0.0,3.6542
0.0,3.6545
0.0,3.6545
0.0,3.6545
0.0,3.6545
0.0,3.6545
0.0,3.6545
0.0,3.6548
0.0,3.6548
0.0,3.6548
0.0,3.6548
0.0,3.6551
0.0,3.6551
0.0,3.6551
0.0,3.6551
0.0,3.6551
0.0,3.6551
0.0,3.6551
0.0,3.6554
0.0,3.6554
0.0,3.6554
0.0,3.6554
