,SOH labels,SOH estimations,error
0,0.9333659658064516,0.9135217419354839,0.019844223870967737
1,0.8564675935483871,0.8783354838709677,0.02186789032258063
2,0.867619224516129,0.8752783870967742,0.00765916258064514
3,0.8822119812903226,0.8923236774193548,0.010111696129032177
4,0.8233897129032258,0.8773552903225806,0.053965577419354815
5,0.9569465387096775,0.9214649677419354,0.03548157096774207
6,0.916202450967742,0.8854027741935483,0.030799676774193707
7,0.9183547477419356,0.895930129032258,0.022424618709677602
8,0.85767556,0.8881825161290323,0.030506956129032314
9,0.8775621483870968,0.9056753548387098,0.02811320645161297
10,0.8722461929032258,0.8856255483870968,0.013379355483871036
11,0.8629340683870969,0.8513611612903226,0.011572907096774276
12,0.8973850122580644,0.9160077419354838,0.018622729677419403
13,0.8855446806451612,0.8710965806451613,0.014448099999999964
14,0.8445675600000001,0.8721405161290323,0.02757295612903221
15,0.8563461825806452,0.8986449032258065,0.04229872064516127
16,0.8895013832258065,0.8948538709677419,0.005352487741935419
17,0.8480276729032259,0.874539870967742,0.0265121980645161
18,0.8871265838709677,0.881654193548387,0.0054723903225806225
19,0.8675710870967742,0.8893856774193549,0.021814590322580707
20,0.9595934774193547,0.9102246451612904,0.04936883225806432
21,0.9008050625806451,0.8950903225806451,0.00571473999999994
22,0.8484306858064516,0.8512135483870967,0.0027828625806450846
23,0.8789165058064516,0.8879103225806452,0.00899381677419353
24,0.927639609032258,0.8914744516129032,0.036165157419354776
25,0.8594393393548387,0.8667409677419355,0.0073016283870968035
26,0.8645991709677419,0.868998258064516,0.004399087096774168
27,1.0216096864516129,0.9197947096774194,0.10181497677419349
28,0.924714944516129,0.9172989677419355,0.007415976774193478
29,0.8653345283870967,0.8434442580645161,0.02189027032258062
30,0.8376603206451613,0.8953475483870968,0.057687227741935576
31,0.8467460851612902,0.8831945806451613,0.03644849548387108
32,0.865642609032258,0.8747775483870968,0.009134939354838778
33,0.8684819948387096,0.8592421290322582,0.00923986580645142
34,0.9003741393548388,0.9099589677419355,0.009584828387096733
35,0.8612076329032259,0.8789594838709678,0.0177518509677419
36,0.9170692116129032,0.9106172903225807,0.006451921290322571
37,0.8305487741935484,0.8392156774193548,0.008666903225806322
38,0.9601420322580645,0.9211639354838709,0.038978096774193616
39,0.854191870967742,0.8396740645161291,0.014517806451612825
40,0.8449336703225807,0.8959921290322581,0.0510584587096774
41,0.8393681870967742,0.9027849677419355,0.06341678064516132
42,0.862366322580645,0.8530265806451613,0.009339741935483703
43,0.8568079561290323,0.8916603225806451,0.034852366451612826
44,0.7500936058064516,0.8422274838709678,0.09213387806451623
45,0.8789369038709677,0.8844604516129033,0.005523547741935642
46,0.8191095974193549,0.8525174838709677,0.033407886451612856
47,0.8318912187096775,0.8785685806451613,0.046677361935483774
48,0.9300174290322581,0.9041994838709678,0.025817945161290323
49,0.9005615606451614,0.8891394838709678,0.011422076774193601
50,0.9785298335483872,0.902854193548387,0.07567564000000016
51,0.8865637458064516,0.8902736774193549,0.003709931612903339
52,0.9536681509677418,0.908349935483871,0.04531821548387083
53,0.8760905567741935,0.8599005806451614,0.016189976129032058
54,0.8848856948387096,0.7972921548387097,0.08759353999999986
55,0.8659366619354838,0.882272064516129,0.016335402580645253
56,0.8758724380645161,0.8786642580645161,0.0027918200000000004
57,0.874508693548387,0.8448148387096774,0.029693854838709566
58,0.867364390967742,0.8655753548387096,0.001789036129032362
59,0.7747980929032258,0.8306454838709677,0.05584739096774194
60,0.9064667329032258,0.9097551612903225,0.0032884283870967534
61,0.848272895483871,0.8639095483870968,0.0156366529032258
62,0.8438751277419354,0.9007861935483871,0.056911065806451666
63,0.9445597903225806,0.9117504516129031,0.032809338709677505
64,0.8593198167741934,0.8779985161290321,0.01867869935483868
65,0.9200080690322581,0.8958326451612904,0.024175423870967716
66,0.8771053103225807,0.8596734838709678,0.017431826451612897
67,0.8835420658064517,0.8647671612903225,0.018774904516129176
68,0.8974964122580645,0.879482064516129,0.018014347741935555
69,0.8323367638709677,0.8956850322580644,0.06334826838709673
70,0.8548489851612904,0.8638838709677419,0.00903488580645151
71,0.8642226283870968,0.8596356774193548,0.004586950967742087
72,0.9521491670967742,0.9071964516129033,0.04495271548387092
73,0.8885574438709678,0.9010325806451613,0.01247513677419354
74,0.84697046,0.8530610322580645,0.0060905722580645305
75,0.9316552767741936,0.9092751612903225,0.022380115483871088
76,0.9169384490322581,0.9043353548387096,0.012603094193548436
77,0.9224918296774193,0.8935970322580645,0.028894797419354745
