,Label SOH,Estimate SOH
0,0.954936466451613,0.9493094838709677
1,0.9403299387096774,0.9278164516129033
2,0.8989427122580645,0.8564937419354839
3,0.8178281470967742,0.8126277419354839
4,0.8593816722580645,0.8348265806451614
5,0.9030382187096775,0.8711016129032257
6,0.7390040025806451,0.7867272258064516
7,0.8456682109677419,0.8489985161290323
8,0.9139163374193549,0.9132032258064516
9,0.9178641638709678,0.9132032258064516
10,0.7810546,0.916571741935484
11,0.9410475651612903,0.9709911612903225
12,0.9244973238709677,0.9231512258064516
13,0.8501377270967743,0.8620574838709677
14,0.9388439909677421,0.9040249032258065
15,0.8702731212903225,0.8808447096774195
16,0.8642321490322581,0.8182532258064517
17,0.9487758741935484,0.9704170322580644
18,0.8983403567741935,0.9211177419354838
19,0.8428972974193548,0.8524081290322579
20,0.9485320522580645,0.9566890322580646
21,0.8273032400000001,0.8464035483870969
22,0.8259522387096774,0.8464035483870969
23,0.9324983658064516,0.9420692903225806
24,0.85087824,0.837390064516129
25,0.7825808361290323,0.8120295870967742
26,0.9634632399999999,0.9553832258064515
27,0.8118291296774194,0.8520071612903227
28,0.9205386683870967,0.9456590967741935
29,0.8465720806451613,0.9002366451612902
30,0.9559869038709679,0.9140548387096775
31,0.9397836870967742,0.9703016774193548
32,0.8848059838709678,0.8757510967741936
33,0.8844897361290323,0.8680674838709677
34,0.8473446922580645,0.8752896774193549
35,0.9744301812903226,0.9377656129032258
36,0.8377316090322581,0.8641687096774193
37,0.8680227535483871,0.8213243225806451
38,0.9151902561290322,0.915973806451613
39,0.89114328,0.8946191612903225
40,0.9173791135483872,0.9174568387096775
41,0.9052819793548387,0.8971332258064517
42,0.849909444516129,0.8953490322580645
43,0.9545398832258064,0.9607909032258065
44,0.9238829761290321,0.9151956774193549
45,0.831694444516129,0.9116782580645161
46,0.8974964122580645,0.9110650967741936
47,0.9098669232258063,0.9227781935483871
48,0.9411799799999999,0.9190056774193548
49,0.874508693548387,0.8360383870967741
50,0.8905370690322582,0.8841961290322581
51,0.912200269032258,0.8742268387096773
52,0.8788801593548387,0.9033336774193548
53,0.9392597761290323,0.9609912258064517
54,0.9574426522580646,0.9626014193548387
55,0.9006966625806452,0.9168665806451612
56,0.9125087212903227,0.9089303225806451
57,0.8067677793548387,0.8868434838709677
58,0.9432900935483872,0.9602927741935484
59,0.8853184019354838,0.8617740645161291
60,0.8825482432258065,0.9097270322580645
61,0.9017852103225807,0.8943858064516128
62,0.9469425167741936,0.9441636774193548
63,0.8516815935483871,0.8716154193548388
64,0.8910507993548388,0.9355445161290322
65,0.8836878380645161,0.904745870967742
66,0.8624631412903225,0.871939677419355
67,0.8529942038709677,0.9081270322580646
68,0.8848722922580645,0.8932452903225807
69,0.9216625032258065,0.8957240645161291
70,0.9358366103225806,0.9048469677419355
71,0.8684179051612904,0.8705793548387096
72,0.8602277038709677,0.8705793548387096
73,0.9509277458064516,0.8462911612903226
74,0.9136714961290322,0.8831990967741935
75,0.8739492103225807,0.925196193548387
76,0.8802452787096774,0.9026945161290323
77,0.8136693322580645,0.856304129032258
78,0.930431566451613,0.9448211612903227
79,0.8549529477419355,0.8644579354838711
80,0.8998351767741934,0.8795761290322581
81,0.9373546896774193,0.8795761290322581
82,0.934730809032258,0.8795761290322581
83,0.844089533548387,0.8684601935483871
84,0.8568079561290323,0.8684601935483871
85,0.7427570929032258,0.8459883870967742
86,0.7976186696774193,0.794782
87,0.8931366322580646,0.9098134838709676
