,Label SOH,Estimate SOH
0,0.954936466451613,0.8526857419354839
1,0.9403299387096774,0.8552014838709677
2,0.8989427122580645,0.8346596129032259
3,0.8178281470967742,0.9157861290322581
4,0.8593816722580645,0.931045741935484
5,0.9030382187096775,0.8925201290322581
6,0.7390040025806451,0.8249425806451613
7,0.8456682109677419,0.8320274838709677
8,0.9139163374193549,0.830965870967742
9,0.9178641638709678,0.8407716774193549
10,0.7810546,0.8662342580645161
11,0.9410475651612903,0.8221158064516129
12,0.9244973238709677,0.869271741935484
13,0.8501377270967743,0.9004570967741936
14,0.9388439909677421,0.8856543870967742
15,0.8702731212903225,0.8920027096774195
16,0.8642321490322581,0.9441346451612903
17,0.9487758741935484,0.8800323225806452
18,0.8983403567741935,0.9811807741935484
19,0.8428972974193548,0.8829265806451614
20,0.9485320522580645,0.8540190967741936
21,0.8273032400000001,0.8937314193548387
22,0.8259522387096774,0.8933767096774193
23,0.9324983658064516,0.880125870967742
24,0.85087824,0.8544386451612904
25,0.7825808361290323,0.919849935483871
26,0.9634632399999999,0.8798172258064516
27,0.8118291296774194,0.8883741935483871
28,0.9205386683870967,0.8407658064516129
29,0.8465720806451613,0.878317870967742
30,0.9559869038709679,0.8593565806451612
31,0.9397836870967742,0.8734990967741936
32,0.8848059838709678,0.8844845161290322
33,0.8844897361290323,0.8804974193548387
34,0.8473446922580645,0.9236315483870968
35,0.9744301812903226,0.8596274838709677
36,0.8377316090322581,0.8832118709677419
37,0.8680227535483871,0.8850776774193548
38,0.9151902561290322,0.8751196129032258
39,0.89114328,0.9051416129032259
40,0.9173791135483872,0.8992387096774194
41,0.9052819793548387,0.8711174193548388
42,0.849909444516129,0.8897967741935483
43,0.9545398832258064,0.8538087096774194
44,0.9238829761290321,0.8574944516129033
45,0.831694444516129,0.867816258064516
46,0.8974964122580645,0.8483275483870968
47,0.9098669232258063,0.835636129032258
48,0.9411799799999999,0.8696325806451612
49,0.874508693548387,1.0766744516129032
50,0.8905370690322582,0.8996545806451614
51,0.912200269032258,0.909126064516129
52,0.8788801593548387,0.8789451612903226
53,0.9392597761290323,0.8715225806451614
54,0.9574426522580646,0.8531285161290322
55,0.9006966625806452,0.8853281290322581
56,0.9125087212903227,0.8638233548387096
57,0.8067677793548387,0.8706067741935484
58,0.9432900935483872,0.8836574193548388
59,0.8853184019354838,0.8981923870967742
60,0.8825482432258065,0.8732606451612903
61,0.9017852103225807,0.8688505161290323
62,0.9469425167741936,0.8559937419354839
63,0.8516815935483871,0.8882272258064516
64,0.8910507993548388,0.8650806451612904
65,0.8836878380645161,0.8555105806451613
66,0.8624631412903225,0.8469447096774194
67,0.8529942038709677,0.9745310967741936
68,0.8848722922580645,0.8888188387096774
69,0.9216625032258065,0.8728570967741934
70,0.9358366103225806,0.8551504516129032
71,0.8684179051612904,0.8640069032258063
72,0.8602277038709677,0.8636941935483872
73,0.9509277458064516,0.8650712258064516
74,0.9136714961290322,0.8955205161290323
75,0.8739492103225807,0.8682017419354838
76,0.8802452787096774,0.8894288387096774
77,0.8136693322580645,0.8251904516129033
78,0.930431566451613,0.9074888387096776
79,0.8549529477419355,0.8422785806451613
80,0.8998351767741934,0.8642392258064515
81,0.9373546896774193,0.8619685161290322
82,0.934730809032258,0.8618603225806452
83,0.844089533548387,0.9164935483870967
84,0.8568079561290323,0.9203525806451613
85,0.7427570929032258,0.906143870967742
86,0.7976186696774193,0.884738064516129
87,0.8931366322580646,0.8909998064516129
88,0.9159353922580644,0.8881886451612904
89,0.7884669025806451,0.9288263225806451
90,0.9490674451612904,0.8393679999999999
91,0.7662243477419355,0.8752991612903226
92,0.9008050625806451,0.8666534193548386
93,0.9213435193548387,0.8724527741935483
94,0.8767840735483872,0.8716983870967742
95,0.9437899309677419,0.8919281290322582
96,0.7888843258064516,0.8835130967741934
97,0.9816207916129033,0.8623416129032258
98,0.8945972083870968,0.9045309032258065
99,0.9007108838709678,0.8628850322580645
100,0.8497837761290322,0.9058419354838709
101,0.8859669090322582,0.8458971612903226
102,0.9510947212903226,0.9063963870967743
103,0.9014707470967741,0.8787292258064517
