,Label SOH,Estimate SOH
0,0.954936466451613,0.9101230967741937
1,0.9403299387096774,0.8851800645161291
2,0.8989427122580645,0.8727947741935483
3,0.8178281470967742,0.8988354193548387
4,0.8593816722580645,0.8907222580645161
5,0.9030382187096775,0.8928087741935483
6,0.7390040025806451,0.8451412903225807
7,0.8456682109677419,0.8863883870967741
8,0.9139163374193549,0.8802549032258066
9,0.9178641638709678,0.8802546451612904
10,0.7810546,0.885588193548387
11,0.9410475651612903,0.905090129032258
12,0.9244973238709677,0.8973803225806452
13,0.8501377270967743,0.885395741935484
14,0.9388439909677421,0.8772310322580645
15,0.8702731212903225,0.8952810967741937
16,0.8642321490322581,0.90869
17,0.9487758741935484,0.903744
18,0.8983403567741935,0.8967902580645161
19,0.8428972974193548,0.9056836774193547
20,0.9485320522580645,0.8989443870967742
21,0.8273032400000001,0.8800793548387096
22,0.8259522387096774,0.8800793548387096
23,0.9324983658064516,0.8827228387096774
24,0.85087824,0.8805476129032258
25,0.7825808361290323,0.8834469032258064
26,0.9634632399999999,0.8837861935483872
27,0.8118291296774194,0.8444330967741936
28,0.9205386683870967,0.8717109677419353
29,0.8465720806451613,0.8984051612903227
30,0.9559869038709679,0.9038393548387097
31,0.9397836870967742,0.9086403870967742
32,0.8848059838709678,0.8956833548387096
33,0.8844897361290323,0.8953135483870966
34,0.8473446922580645,0.891134064516129
35,0.9744301812903226,0.908276
36,0.8377316090322581,0.8796727096774193
37,0.8680227535483871,0.797503870967742
38,0.9151902561290322,0.890504322580645
39,0.89114328,0.8730205806451612
40,0.9173791135483872,0.8900201290322581
41,0.9052819793548387,0.8907602580645161
42,0.849909444516129,0.8876007741935484
43,0.9545398832258064,0.9007791612903225
44,0.9238829761290321,0.9168269032258065
45,0.831694444516129,0.9085648387096774
46,0.8974964122580645,0.8937273548387097
47,0.9098669232258063,0.92249
48,0.9411799799999999,0.8833075483870967
49,0.874508693548387,0.8719412903225807
50,0.8905370690322582,0.8842027096774194
51,0.912200269032258,0.8793838064516128
52,0.8788801593548387,0.8936172258064516
53,0.9392597761290323,0.9125167741935484
54,0.9574426522580646,0.9136643870967741
55,0.9006966625806452,0.8838917419354838
56,0.9125087212903227,0.908601935483871
57,0.8067677793548387,0.8931809032258065
58,0.9432900935483872,0.8963970322580646
59,0.8853184019354838,0.8919793548387097
60,0.8825482432258065,0.9149989677419355
61,0.9017852103225807,0.8984061935483871
62,0.9469425167741936,0.9162518709677419
63,0.8516815935483871,0.8552424516129032
64,0.8910507993548388,0.8928936129032258
65,0.8836878380645161,0.8718909677419355
66,0.8624631412903225,0.8981736774193547
67,0.8529942038709677,0.8359574838709677
68,0.8848722922580645,0.8983459354838709
69,0.9216625032258065,0.907987935483871
70,0.9358366103225806,0.8996609677419355
71,0.8684179051612904,0.892862129032258
72,0.8602277038709677,0.892862129032258
73,0.9509277458064516,0.892002258064516
74,0.9136714961290322,0.896220064516129
