,0,1
0,8.541665077209473,18.109209060668945
1,3.879082679748535,13.517133712768555
2,3.711184501647949,9.0435791015625
3,3.569293260574341,6.420224189758301
4,3.476212978363037,5.864504337310791
5,3.377720594406128,4.865533828735352
6,3.328361749649048,4.744998931884766
7,3.4101386070251465,6.009782791137695
8,3.350102663040161,4.798831462860107
9,3.1793763637542725,17.572263717651367
10,3.1804072856903076,9.647004127502441
11,3.0372376441955566,3.9365718364715576
12,2.960090398788452,4.151571273803711
13,2.9346747398376465,4.432765960693359
14,2.8392550945281982,4.211748123168945
15,2.6590352058410645,3.737377166748047
16,2.6659417152404785,6.536295413970947
17,2.583451747894287,7.340465068817139
18,2.418998956680298,4.237784385681152
19,2.487313747406006,3.9832558631896973
20,2.3460443019866943,4.292884349822998
21,2.3247203826904297,3.860576629638672
22,2.2594611644744873,5.605139255523682
23,2.2537178993225098,3.88004994392395
24,2.2117319107055664,3.872744083404541
25,2.1209499835968018,3.8500092029571533
26,2.0482373237609863,4.338436126708984
27,1.988710880279541,5.766473293304443
28,1.9456807374954224,3.8823888301849365
29,1.9305193424224854,4.721752166748047
30,1.9349764585494995,4.079401016235352
31,1.8548004627227783,3.6997976303100586
32,1.7633517980575562,4.547350883483887
33,1.7814927101135254,3.644021987915039
34,1.7629777193069458,3.7685303688049316
35,1.7172404527664185,3.6112968921661377
36,1.6824630498886108,3.556520938873291
37,1.6946412324905396,3.4385557174682617
38,1.6214063167572021,3.888674736022949
39,1.6253517866134644,3.635676145553589
40,1.5941675901412964,3.792930841445923
41,1.587247610092163,3.9206645488739014
42,1.5211107730865479,4.023416996002197
43,1.54377019405365,3.3760101795196533
44,1.4906435012817383,4.663599967956543
45,1.4720382690429688,3.4951462745666504
46,1.4422297477722168,3.4620304107666016
47,1.4387481212615967,3.741053819656372
48,1.4650154113769531,3.08548903465271
49,1.4242039918899536,3.0138330459594727
50,1.4082871675491333,3.2061662673950195
51,1.4010838270187378,3.085998296737671
52,1.3966846466064453,3.428943634033203
53,1.373313069343567,3.490231513977051
54,1.3434672355651855,3.1607561111450195
55,1.3301026821136475,3.2759339809417725
56,1.2889608144760132,3.2258400917053223
57,1.3414465188980103,3.5951716899871826
58,1.2875580787658691,2.986999988555908
59,1.3188576698303223,2.7983033657073975
60,1.3213750123977661,2.9585342407226562
61,1.3055812120437622,2.9216904640197754
62,1.2921550273895264,2.9270167350769043
63,1.2732096910476685,3.121898651123047
64,1.2854417562484741,3.034557342529297
65,1.2129733562469482,3.06451153755188
66,1.2736737728118896,2.8944225311279297
67,1.2233504056930542,3.2829041481018066
68,1.2372294664382935,2.8028602600097656
69,1.1979855298995972,2.992515802383423
70,1.2166272401809692,2.923603057861328
71,1.1824575662612915,2.7369472980499268
72,1.1689058542251587,3.1571836471557617
73,1.2377318143844604,3.027353048324585
74,1.241720199584961,3.034058094024658
75,1.1938810348510742,2.955874443054199
76,1.1711666584014893,2.919360399246216
77,1.1955296993255615,2.7824082374572754
78,1.1934311389923096,2.822082996368408
79,1.1723248958587646,2.7678334712982178
80,1.1423577070236206,2.7526021003723145
81,1.172850489616394,2.7822868824005127
82,1.173249363899231,2.7395739555358887
83,1.1527585983276367,2.890183210372925
84,1.1728347539901733,2.7495009899139404
85,1.1193171739578247,2.6891489028930664
86,1.1898510456085205,2.736884832382202
87,1.1704623699188232,2.7106289863586426
88,1.1833516359329224,2.8087217807769775
89,1.1914992332458496,2.7167484760284424
90,1.1761500835418701,2.709291934967041
91,1.1735374927520752,2.721848487854004
92,1.1536768674850464,2.7625553607940674
93,1.1540348529815674,2.722830295562744
94,1.1316132545471191,2.7453513145446777
95,1.142724871635437,2.6922857761383057
96,1.1547082662582397,2.695751905441284
97,1.1284971237182617,2.7093560695648193
98,1.1623098850250244,2.7002313137054443
99,1.1480152606964111,2.690463066101074
