,ys,ys_warm_up,ys_est_fixed,ys_est_decay
58,0.8954798883870967,0.8710016774193547,0.901729870967742,0.8834273548387097
59,0.8642226283870968,0.8759998709677419,0.9203229032258065,0.866457806451613
60,0.8454764554838711,0.8734736129032258,0.9103083870967742,0.8679023225806451
61,0.8178281470967742,0.8126277419354839,0.9243529032258064,0.8143032903225806
62,0.9358366103225806,0.9048469677419355,0.9078299354838709,0.9012738709677419
63,0.8308350961290323,0.8592432903225805,0.9284944516129032,0.8588298064516129
64,0.8102985961290323,0.8798231612903226,0.912106,0.8744107096774193
65,0.907338033548387,0.8793542580645162,0.9459074193548387,0.8888191612903225
66,0.9420721406451612,0.8826536129032257,0.9266645806451613,0.9178254838709676
67,0.9088385632258064,0.9502187096774193,0.9438590967741936,0.9498570322580644
68,0.8926405812903226,0.9546810967741935,0.9081732258064517,0.9449282580645161
69,0.858685413548387,0.8536565806451613,0.9205934838709677,0.8595995483870968
70,0.8424639193548387,0.8738753548387097,0.9185816774193548,0.8692690967741935
71,0.8477135387096775,0.8647971612903227,0.9190863870967743,0.8665111612903227
72,0.8561941896774193,0.8167989032258065,0.9053413548387097,0.8194605806451613
73,0.8447771258064515,0.8618034838709678,0.9179214193548386,0.8659025806451613
74,0.8563160129032258,0.8503805806451612,0.8970085161290322,0.8539446451612904
75,0.8963132096774195,0.8780887741935484,0.9287186451612903,0.878305806451613
76,0.8799184309677419,0.868427870967742,0.9232356774193549,0.8707541290322581
77,0.9528410632258064,0.8728963225806452,0.8728945161290323,0.8530204516129032
78,0.9094557070967741,0.9696267096774193,0.944533935483871,0.9686139354838711
79,0.8377316090322581,0.8641687096774193,0.9002038709677419,0.8363706451612903
80,0.8091494580645161,0.9092241935483871,0.9395930322580646,0.9106214838709678
81,0.8766693232258065,0.8670985806451613,0.9072477419354839,0.8779506451612903
82,0.8395317632258065,0.7839609935483871,0.8817116774193549,0.8198535483870968
83,0.8838305774193549,0.8637429677419354,0.9094707096774194,0.8702710322580645
84,0.8259522387096774,0.8464035483870969,0.9292870967741935,0.8549110967741936
85,0.9007108838709678,0.8849333548387097,0.8827772258064516,0.9020809032258065
86,0.8609596322580646,0.8893085161290322,0.9417653548387098,0.8829678709677419
87,0.8392810529032259,0.8491903870967741,0.9467556774193548,0.8538189032258064
88,0.8496325496774193,0.8629653548387096,0.895773806451613,0.8796868387096775
89,0.8602277038709677,0.8705793548387096,0.916119870967742,0.8717005806451612
90,0.8953126754838711,0.8964812258064516,0.9138078064516129,0.8965718064516128
91,0.8537935341935484,0.853728,0.9307183225806451,0.8508918709677419
92,0.8558542412903226,0.9243283225806452,0.8977485806451613,0.924454
93,0.8630247561290323,0.856056064516129,0.9160345161290323,0.8561385806451614
94,0.7911740993548387,0.8145271612903225,0.8978809677419355,0.8155616516129033
95,0.8036354858064516,0.8420702580645162,0.8812923225806452,0.8425809032258065
96,0.954936466451613,0.9493094838709677,0.931771741935484,1.0758566451612903
97,0.9048819890322581,0.8917430322580645,0.9176507741935485,0.8964394838709677
98,0.9031714387096773,0.9010696774193547,0.9289478709677419,0.9195210967741935
99,0.9196791406451613,0.8495535483870968,0.8982457419354839,0.8438609677419355
100,0.7949319735483871,0.879741935483871,0.9107974838709677,0.8952629677419355
101,0.8539526593548387,0.8526458064516129,0.920692193548387,0.8534693548387096
102,0.8906478606451613,0.9019672258064517,0.9325005161290322,0.9066910967741935
103,0.9376361348387097,0.8824866451612903,0.9280558064516129,0.8872630322580645
104,0.8593198167741934,0.866001870967742,0.8932127096774194,0.8627994838709678
105,0.8406647729032257,0.8458612258064515,0.9109602580645161,0.8541037419354838
106,0.9196431896774193,0.8968963870967741,0.9292783870967742,0.9000590967741936
107,0.9065197470967742,0.9122483870967742,0.9123710322580645,0.9231946451612904
108,0.9048720019354839,0.8550842580645162,0.8987422580645161,0.8570852903225806
109,0.8788941051612903,0.8827354193548388,0.8999732903225806,0.880095870967742
110,0.8644325032258066,0.8723554838709678,0.8989911612903225,0.8552615483870968
111,0.7194082445161291,0.7307423225806452,0.908665935483871,0.7323606451612903
112,0.9131708870967741,0.9115872258064516,0.8841420645161291,0.9133232903225806
113,0.9018671948387097,0.9074525161290322,0.9129749677419355,0.9095639999999999
114,0.872875013548387,0.8694933548387096,0.9200020000000001,0.8647856774193547
115,0.8568079561290323,0.8684601935483871,0.9284699354838709,0.8713703870967742
116,0.8627727187096774,0.8870194838709677,0.8957116129032258,0.8951051612903226
117,0.8799057561290323,0.9113151612903225,0.8978683225806452,0.9140161290322582
118,0.8820783174193547,0.8559834193548386,0.9155477419354838,0.8533945161290323
119,0.7549887219354839,0.8883609032258065,0.9225112258064516,0.8745721935483872
120,0.7910400477419355,0.8749656129032259,0.9256277419354838,0.8630192903225806
121,0.844089533548387,0.8684601935483871,0.9284699354838709,0.8713703870967742
122,0.8588284935483871,0.8864945806451612,0.9340889032258065,0.8811116774193548
123,0.8526199838709677,0.8388293548387097,0.9013472903225807,0.8316204516129033
124,0.7906608916129032,0.8858483225806452,0.9281794193548386,0.9154215483870969
125,0.8809233296774193,0.8745115483870969,0.9307143870967741,0.8592609032258065
126,0.9507093258064516,0.9502770967741935,0.949052,0.9443372903225806
127,0.8887971193548387,0.8877167741935484,0.9356787096774194,0.8977722580645161
128,0.9146880058064516,0.9458890322580644,0.9286485161290322,0.9486845806451613
129,0.89921452,0.9113021290322582,0.8954494193548387,0.912388
130,0.8945972083870968,0.8725950322580645,0.9456358064516129,0.8792782580645161
131,0.9473009767741936,0.9401803225806451,0.9216632258064515,0.9389451612903225
132,0.8510998012903227,0.8373939999999999,0.8826180645161291,0.814053935483871
133,0.8412249961290322,0.8370799354838709,0.9306256774193549,0.8435253548387097
134,0.8150771574193547,0.8834339999999999,0.9255118064516129,0.8934502580645162
135,0.8549529477419355,0.8644579354838711,0.9058312903225807,0.8613352903225806
136,0.907143135483871,0.9086372903225808,0.9262546451612903,0.9072516129032258
137,0.9059697929032259,0.8918629032258065,0.9150043225806451,0.8967324516129032
138,0.802399401935484,0.8285603870967743,0.8714566451612904,0.8278518064516128
139,0.8907102980645162,0.9069988387096775,0.9555316129032259,0.9041305161290323
140,0.8811112677419355,0.9215527096774193,0.9366929677419354,0.9023385161290323
141,0.8684819948387096,0.8572975483870968,0.9279234838709677,0.8651878064516129
142,0.8409395870967743,0.8223822322580645,0.8957255483870967,0.860281935483871
143,0.7968292270967742,0.7968630967741935,0.8856338064516128,0.7943033548387096
144,0.9173791135483872,0.9174568387096775,0.9159223870967742,0.9175248387096775
145,0.8931366322580646,0.9098134838709676,0.9156357419354839,0.9140736129032258
146,0.8119529941935484,0.8377,0.9104406451612903,0.8334896129032258
147,0.8625148767741936,0.8448216774193549,0.9178589032258065,0.8427836774193549
148,0.8825482432258065,0.9097270322580645,0.9477543225806451,0.9122491612903225
149,0.8923868187096774,0.9279017419354839,0.9221007096774194,0.9351362580645162
150,0.8428972974193548,0.8524081290322579,0.9353070967741935,0.8539967096774195
151,0.8570221993548387,0.8655346451612903,0.9159965161290322,0.8769649677419356
152,0.9096127561290323,0.8830281935483871,0.930972064516129,0.8786507096774193
153,0.8643726251612903,0.8720164516129033,0.9310931612903225,0.8694456774193549
154,0.9213435193548387,0.9451432258064516,0.9148069032258065,0.9515112903225806
155,1.0099819161290324,1.0045257419354838,0.975316,0.9942074838709677
156,0.8363214999999999,0.8547963870967742,0.9154212258064516,0.8750696129032257
157,0.8398074206451612,0.8651050322580646,0.9108230322580645,0.8782847741935484
158,0.9006966625806452,0.9168665806451612,0.9040638709677419,0.914446064516129
159,0.8553118677419355,0.8476914838709677,0.921838193548387,0.8551196774193549
160,0.8568548058064516,0.851035935483871,0.9103670322580645,0.830995935483871
161,0.8798682161290322,0.877863870967742,0.8789778064516128,0.8963381935483872
162,0.8118291296774194,0.8520071612903227,0.9033110322580644,0.849808064516129
163,0.8973911206451614,0.9004894838709678,0.9222445161290322,0.8894344516129031
164,0.909040486451613,0.8737258064516129,0.924318064516129,0.8793943225806451
165,0.9189270541935485,0.8348794193548387,0.8906454838709678,0.8273814838709678
166,0.9744301812903226,0.9377656129032258,0.9104112903225807,0.9357352903225807
167,0.8801265212903225,0.8675270322580645,0.9234930322580646,0.8689413548387097
168,0.877107986451613,0.8836581290322579,0.8523982580645162,0.8868311612903226
169,0.8870123658064516,0.8783054193548386,0.9057249032258065,0.8620775483870967
170,0.8649978058064516,0.8585090322580646,0.8965016129032258,0.8561163870967742
171,0.8673074787096774,0.8738200645161291,0.9217356129032258,0.8775758064516128
172,0.9125087212903227,0.9089303225806451,0.8887335483870968,0.9117016129032258
173,1.0008812167741936,0.8829634838709678,0.9371361290322581,0.8759657419354838
174,0.8623039922580645,0.8614143870967742,0.9269526451612904,0.8527552258064517
175,0.8037348412903226,0.842041935483871,0.885344064516129,0.824821935483871
176,0.9373546896774193,0.8795761290322581,0.9038409677419355,0.884978193548387
177,0.8735743374193549,0.8721661290322581,0.9246203870967742,0.8757847741935485
178,0.8776529122580646,0.8486417419354838,0.9100167741935484,0.862458064516129
179,0.9221906038709677,0.9058246451612902,0.9375869032258065,0.913727870967742
180,0.8693492380645161,0.8681730967741936,0.9233636774193549,0.8710445161290322
181,0.7724594,0.7981331612903225,0.9239578064516129,0.8086184516129032
182,0.8935069380645161,0.8932273548387097,0.9331526451612903,0.8743647741935484
183,0.8620015070967741,0.8553858064516129,0.9143296774193549,0.8536247741935483
184,0.872329510967742,0.8633765161290323,0.9337507741935483,0.8622311612903225
185,0.8924439961290321,0.8339927741935483,0.9038552258064515,0.8186465806451613
186,0.868782535483871,0.8468724516129033,0.9147491612903227,0.8511353548387097
187,0.8684179051612904,0.8705793548387096,0.916119870967742,0.8717005806451612
188,0.9811082354838709,0.9832241935483872,0.9478823870967743,0.9722696774193548
189,0.8698683483870967,0.8434145161290323,0.9233725161290323,0.8175667741935484
190,0.8483566393548387,0.8672661290322581,0.928381935483871,0.8535172903225806
191,0.8882420341935484,0.8752008387096774,0.9194343870967742,0.8597813548387097
192,0.8777298303225806,0.8814935483870967,0.9137851612903225,0.8808488387096773
193,0.8703264412903227,0.8509706451612904,0.9212631612903226,0.8470987096774193
194,0.8911154716129032,0.8837793548387097,0.9319429677419354,0.9024803870967741
195,0.9149604270967742,0.888605935483871,0.9103004516129033,0.8690958064516129
196,0.8837180116129033,0.8239867096774194,0.9008362580645161,0.8513547741935484
197,0.8947403683870968,0.8739329677419355,0.9033723870967741,0.8782445161290323
198,0.8844897361290323,0.8680674838709677,0.9227219999999999,0.8701038709677419
199,0.8337745316129033,0.9020478064516129,0.8764270967741936,0.9042686451612904
200,0.8067677793548387,0.8868434838709677,0.9407210967741935,0.8767312258064516
201,0.7218542703225806,0.8563603870967742,0.9328372258064516,0.8617309677419355
202,0.8859571767741936,0.8846207096774193,0.9117702580645161,0.885822193548387
203,0.9510947212903226,0.9469928387096775,0.9184409032258064,0.9585154838709676
204,1.0290760741935483,0.9699870967741936,0.9273469032258064,0.9675694838709679
205,0.7604560961290324,0.8797592903225806,0.9184961935483871,0.8542673548387096
206,0.8162840999999998,0.8452899354838709,0.924026064516129,0.8466083225806451
207,0.9238690477419356,0.877,0.896752129032258,0.9026097419354838
208,0.8484306858064516,0.8615095483870968,0.9384433548387097,0.8622907096774193
209,0.8279281941935484,0.845634129032258,0.9275651612903226,0.8406005806451613
210,0.8563253825806453,0.8624760000000001,0.9220014193548388,0.8644590322580645
211,0.8701761800000001,0.8644834193548387,0.9010407741935483,0.8643152258064517
212,0.8640810929032259,0.8784203225806451,0.9405811612903225,0.8841987096774194
213,1.0579208374193547,0.9479582580645161,0.9212947741935484,0.9444431612903226
214,0.8802452787096774,0.9026945161290323,0.9321949677419354,0.8960431612903225
215,0.934730809032258,0.8795761290322581,0.9038409677419355,0.884978193548387
216,0.9216625032258065,0.8957240645161291,0.9481958064516128,0.8968583870967741
217,0.9178641638709678,0.9132032258064516,0.912478064516129,0.9083150322580644
218,0.9045130322580646,0.8717869677419355,0.9362426451612904,0.8731850967741936
219,0.8738450432258065,0.8620278709677419,0.9292709677419355,0.8566119999999999
220,0.8571706987096774,0.850697870967742,0.9327806451612902,0.8490552258064515
221,0.8354795322580645,0.9028970322580645,0.9135544516129033,0.9024365806451613
222,0.8762507180645162,0.8821085161290323,0.9194172258064516,0.9289276129032258
223,0.8629340683870969,0.8596181290322581,0.9150344516129033,0.8597773548387097
224,0.9155355574193548,0.893462064516129,0.898377935483871,0.8821520645161289
225,0.9397836870967742,0.9703016774193548,0.9222852903225806,0.9655176129032257
226,0.889184815483871,0.8626774193548388,0.9091714193548387,0.8470422580645162
227,0.8467460851612902,0.8628279999999999,0.8785084516129033,0.8593385806451613
228,0.8888310483870967,0.8918205161290322,0.9059554838709678,0.8937147741935484
229,0.8881248032258064,0.8923726451612902,0.8741574193548388,0.8895857419354838
230,0.7596649193548387,0.8716007096774193,0.9067972258064516,0.8713743870967742
231,0.8585865387096775,0.8481012903225807,0.9090753548387096,0.8548868387096775
232,0.888203789032258,0.9038072258064517,0.9332323870967741,0.9067243870967743
233,0.8787802419354839,0.8549828387096775,0.9087127741935485,0.866129806451613
234,0.8936180806451614,0.9211350967741935,0.8668363225806452,0.9182258709677419
235,0.8629838709677419,0.9032687096774195,0.9323918709677419,0.9054512258064517
236,0.7862944032258065,0.843748129032258,0.9396505161290322,0.854575935483871
237,0.8257693683870968,0.8266043225806452,0.9406234193548386,0.834033870967742
238,0.9032990935483871,0.8735194193548387,0.9250321935483871,0.8721532258064516
239,0.8512055419354838,0.8542967741935483,0.9257214193548386,0.8548497419354839
240,0.8630506083870968,0.866001870967742,0.8932127096774194,0.8627994838709678
241,0.8703927412903226,0.8590470967741936,0.9306665161290323,0.8676023225806452
242,0.9120027729032257,0.855572129032258,0.9198903225806452,0.8537389032258065
243,0.8798426064516129,0.8724825161290323,0.9349251612903225,0.8743269677419355
244,0.9816828877419356,0.8832236129032259,0.9382707096774193,0.8999665161290322
245,0.8717197316129033,0.8708052258064516,0.9029114838709678,0.8675558709677419
246,0.8518404664516129,0.8925565806451613,0.9422966451612903,0.8646072903225807
247,0.9356338348387098,0.9197475483870967,0.9277069032258064,0.9174932903225805
248,0.9057993458064516,0.9153997419354838,0.9169603870967742,0.9203110967741936
249,0.8236436419354839,0.8292654838709677,0.901958129032258,0.8330041935483871
250,0.86004416,0.870785806451613,0.9191047741935484,0.8742295483870969
251,0.8514551651612903,0.8600289677419354,0.9310962580645161,0.8644389677419355
252,0.9403299387096774,0.9278164516129033,0.9017328387096774,0.9229254193548386
253,0.7819213090322581,0.8251365806451613,0.8974024516129031,0.804907870967742
254,0.8686631980645161,0.8743169677419355,0.9531140645161289,0.872380129032258
255,0.8871773070967742,0.894327935483871,0.9185607741935484,0.890699806451613
256,0.8364222787096773,0.8417487096774193,0.8587432258064516,0.8412205161290324
257,0.89887354,0.8693958064516129,0.907818193548387,0.8711802580645162
258,0.9469425167741936,0.9441636774193548,0.9438187096774193,0.9477612903225806
259,0.874508693548387,0.8360383870967741,0.9498416774193549,0.8082244516129032
260,0.8959688490322579,0.8756673548387097,0.9334265806451613,0.9073662580645162
261,0.8457512387096774,0.8898313548387096,0.8882090967741937,0.8620127096774195
262,0.8737817658064517,0.8728021290322582,0.9284281935483871,0.8851532258064515
263,0.8262742806451614,0.930778064516129,0.909415870967742,0.8827356129032258
264,0.8516815935483871,0.8716154193548388,0.9032663870967742,0.8128712903225807
265,0.8458324477419354,0.8610129032258064,0.8994505161290323,0.8446336129032257
266,0.9001640458064516,0.9167793548387096,0.9128987741935485,0.9071454193548387
267,0.8521393141935485,0.8816039999999999,0.9348895483870968,0.8787403870967742
268,0.8393519238709677,0.840354,0.8931512903225806,0.8289169032258065
269,0.8788801593548387,0.9033336774193548,0.9334556129032258,0.9040745161290323
270,0.8094775767741935,0.8172338709677419,0.9390525806451612,0.8243925161290322
271,0.9411799799999999,0.9190056774193548,0.886999935483871,0.9190418709677419
272,0.8593261303225808,0.8671590322580646,0.9074447096774194,0.847743741935484
273,0.8787705664516129,0.8735767741935484,0.9033352903225805,0.8776129677419355
274,0.930431566451613,0.9448211612903227,0.9230963225806451,0.9456707096774193
275,0.9324983658064516,0.9420692903225806,0.89473,0.9366091612903226
276,0.8835420658064517,0.876984129032258,0.9220778064516129,0.8600926451612902
277,0.8899885303225806,0.7658497419354838,0.9196848387096774,0.7807428387096774
278,0.9392597761290323,0.9609912258064517,0.9205849032258066,0.9526028387096773
279,0.8730916109677419,0.8692125806451613,0.9177447741935484,0.8761767741935484
280,0.8613678890322581,0.8387276774193548,0.927660129032258,0.8301061935483871
281,0.9218692245161291,0.8991721935483871,0.9333234193548388,0.8848249032258065
282,0.9327867567741935,0.9085738709677419,0.9365470967741937,0.9192971612903226
283,0.8682458658064516,0.8741327096774193,0.9231456129032258,0.8772409032258065
284,0.8528272787096774,0.8389263225806451,0.9236729677419354,0.8383113548387098
285,0.9139163374193549,0.9132032258064516,0.912478064516129,0.9083150322580644
286,0.8641724554838709,0.8779205161290322,0.9371321290322581,0.8773235483870968
287,0.8334134348387097,0.8546391612903225,0.9143535483870967,0.8535717419354838
288,0.8775621483870968,0.9058624516129032,0.9215856774193548,0.888951870967742
289,0.8811869838709677,0.8683707096774195,0.9366507096774194,0.8747010967741935
290,0.8165883941935483,0.8665678064516128,0.9175585161290324,0.8481481935483872
291,0.8974964122580645,0.9110650967741936,0.9071730967741936,0.901452129032258
292,0.9052819793548387,0.8971332258064517,0.8965894838709678,0.8840234838709677
293,0.8853184019354838,0.8617740645161291,0.9400185161290322,0.8705808387096775
294,0.8624631412903225,0.871939677419355,0.9091729677419355,0.8862065161290322
295,0.8142385303225806,0.7974425161290323,0.9013005161290323,0.7828014193548387
296,0.8826446883870968,0.8720712258064517,0.9315727741935483,0.8704229677419355
297,0.851816230967742,0.8518167741935484,0.9292190322580646,0.8323067741935485
298,0.8509376722580645,0.8837324516129033,0.9496446451612903,0.8761421290322581
299,0.9348792367741935,0.9251689032258065,0.9303454193548387,0.9193550322580646
300,0.8835167974193548,0.8702045806451613,0.9262274193548387,0.8817072903225806
301,0.8012678670967742,0.872548064516129,0.9283619354838709,0.8689205161290323
302,0.8667249812903226,0.8644710322580645,0.9095469032258064,0.8688125806451613
303,0.841673370967742,0.8498290967741936,0.8841068387096774,0.8401588387096773
304,0.7599893148387097,0.7734134838709678,0.9132800645161291,0.7715139096774193
305,0.8773970006451612,0.8673974838709677,0.9334792903225806,0.8695492903225805
306,0.8330279567741935,0.8689937419354838,0.9290547096774193,0.870527806451613
307,0.9244973238709677,0.9231512258064516,0.9241821290322582,0.925910193548387
308,0.8501377270967743,0.8620574838709677,0.8190123870967743,0.8678576129032258
309,0.8913748580645162,0.8749923225806451,0.8667456774193549,0.8771034193548387
310,0.8800099019354839,0.8519034838709677,0.900263935483871,0.854179806451613
311,0.8540441174193549,0.8666486451612904,0.9145552903225806,0.8870364516129031
312,0.8136693322580645,0.856304129032258,0.9116212903225807,0.8610816129032257
313,0.8315007161290322,0.8397637419354838,0.8887106451612903,0.8343247741935483
314,0.7622615316129032,0.7981331612903225,0.9239578064516129,0.8086184516129032
315,0.7825808361290323,0.8120295870967742,0.9346951612903225,0.8201007741935484
316,0.8416111825806452,0.8817655483870969,0.8442831612903225,0.858314064516129
317,0.8688918864516129,0.8862054838709678,0.9037277419354839,0.899939870967742
318,0.8497837761290322,0.8256405806451612,0.9301844516129033,0.8552997419354839
319,0.8925834103225806,0.903234193548387,0.9363010322580644,0.8908824516129032
320,0.8859669090322582,0.8714045161290322,0.9046936774193548,0.8716354838709677
321,0.8798125464516129,0.8690937419354838,0.9210413548387097,0.856552
322,0.8175585451612903,0.8600529032258064,0.9016993548387097,0.861318
323,0.9065104767741935,0.943410064516129,0.9037447096774194,0.9368942580645162
324,0.9729421548387097,0.9621087741935483,0.9344533548387097,0.957798064516129
325,0.9063274387096774,0.8848191612903227,0.9132125161290323,0.8805256774193548
326,0.8397674503225806,0.8640842580645162,0.9032794838709677,0.862194193548387
327,0.9149826374193548,0.9231751612903226,0.8942883225806452,0.93574
328,0.8400416690322582,0.8304529677419356,0.8985772903225807,0.8173472903225806
329,0.8326909658064516,0.8435263225806451,0.9216029032258065,0.8389932258064516
330,0.8743352225806452,0.8795487096774194,0.9161276774193547,0.893579870967742
331,0.9633995980645161,0.965538,0.9135870967741935,0.954162
332,0.8434225941935484,0.8517635483870968,0.8708070967741935,0.8464269032258064
333,0.8969711677419354,0.8798672903225807,0.9217860000000001,0.8741036774193549
334,0.9154439638709677,0.9484584516129031,0.932087935483871,0.9476143225806453
335,0.9229629412903226,0.9290425161290322,0.9701195483870967,0.9272173548387097
336,0.9674162077419354,0.8881492258064516,0.91972,0.8933433548387097
337,0.9401628870967742,0.9413745806451613,0.9129002580645161,0.9224425161290323
338,0.9509277458064516,0.8462911612903226,0.8988249677419354,0.8520387741935485
339,0.8219579161290322,0.8472716129032258,0.933333870967742,0.8520664516129033
340,0.8586339812903225,0.8514013548387096,0.9128844516129031,0.8544830322580645
341,0.8133219193548387,0.8115983225806452,0.960939870967742,0.8034241935483871
342,0.9108912780645162,0.893462064516129,0.898377935483871,0.8821520645161289
343,0.8902777341935484,0.9002139354838711,0.9085624516129032,0.891831935483871
344,0.8183284367741935,0.8425082580645162,0.9394588387096774,0.8793121290322582
345,0.9640648812903225,0.9421645161290323,0.9463964516129032,0.9287003225806453
346,0.8854055458064517,0.8946914193548386,0.896762064516129,0.8890029677419354
347,0.9190720322580646,0.8934733548387097,0.9224996129032258,0.8842550967741936
348,0.9559869038709679,0.9140548387096775,0.9186836774193549,0.9103515483870968
349,0.8465720806451613,0.9002366451612902,0.9085639354838709,0.9062936774193547
350,0.8337302103225807,0.8130628387096773,0.9035790322580646,0.835726322580645
351,0.8748456212903226,0.8939781935483871,0.9211756774193548,0.896941870967742
352,0.8793173387096773,0.8838648387096775,0.919267806451613,0.8794783225806452
353,0.874318806451613,0.8480867741935484,0.9288963225806451,0.8431070967741936
354,0.8739492103225807,0.925196193548387,0.8900803870967742,0.9210536774193548
355,0.8979885819354838,0.9367652258064516,0.9403972903225807,0.9245898064516129
356,0.841831575483871,0.8550704516129033,0.9120532903225806,0.8598774193548387
357,0.8756645767741935,0.8731823225806451,0.9366360645161291,0.8829527741935483
358,0.8830554987096774,0.897510064516129,0.9119915483870967,0.8939864516129032
359,0.8529942038709677,0.9081270322580646,0.9554663870967741,0.8448763870967742
360,0.865915437419355,0.8888611612903227,0.9401716129032257,0.8975067096774194
361,0.9108550948387097,0.9070761290322581,0.8970069032258065,0.9046621935483872
362,0.85087824,0.837390064516129,0.8928506451612903,0.8350794838709678
363,0.9545398832258064,0.9607909032258065,0.9271271612903226,0.9658216129032258
364,0.9574426522580646,0.9626014193548387,0.9066296774193549,0.9628567741935483
365,0.8965120883870967,0.9480925806451613,0.8966225806451612,0.9063132258064517
366,0.8580354729032259,0.8668742580645161,0.9125867096774194,0.8782649032258064
367,0.9329842877419355,0.8922737419354838,0.9289110967741936,0.8874016774193548
368,0.9214948206451613,0.9065206451612904,0.8883781290322581,0.914084064516129
369,0.9096663961290322,0.9094652903225806,0.932311935483871,0.9032778709677419
370,0.8565390116129032,0.8619638064516129,0.9462571612903226,0.8383023870967742
371,0.9231276412903225,0.9242945806451612,0.9091474193548387,0.9292385161290323
