,mileage,ave_Tem,mean_Q,median_Q,std_Q,delta_Q,mean_dV,median_dV,std_dV,delta_dV,mean_current,max_current,cha_end_v,t_min,t_min_mean
689,0.300302079103152,0.7199922322317768,0.2792807275964563,0.3674413379576158,0.13491547528283782,0.072903983073184,0.29450281483126106,0.29464285714285715,0.07090077592886394,0.1951219512195122,0.9224198915081906,0.6741472172351886,0.31746031746031633,0.7096774193548386,0.6908431050357948
690,0.300302079103152,0.7155401653552799,0.2792807275964563,0.3674413379576158,0.13491547528283782,0.072903983073184,0.29450281483126106,0.29464285714285715,0.07090077592886394,0.1951219512195122,0.9224198915081906,0.6741472172351886,0.31746031746031633,0.7096774193548386,0.6908431050357948
691,0.3010502659542016,0.775689275871768,0.2947410532466182,0.38857905164704815,0.13892986237889343,0.07608549199576933,0.28353667415630557,0.2857142857142857,0.10954333371672398,0.1951219512195122,0.9255634320764569,0.6750448833034111,0.31746031746031633,0.8064516129032256,0.7447402392423685
692,0.33335695277517385,0.8362218705784321,0.2984257124255728,0.3987211852454097,0.14918185134310974,0.09236243900490995,0.20117710808170516,0.1964285714285714,0.08358095763903639,0.14634146341463417,0.8400893552633665,0.6328545780969479,0.31746031746031633,0.8064516129032256,0.7447402392423685
693,0.3571465116831678,0.7030116104665263,0.2929283921311872,0.3872656775046647,0.14032957125008538,0.07559861557133367,0.23391394031971582,0.23660714285714285,0.11805440658784491,0.14634146341463417,0.8897233464234807,0.6472172351885099,0.31746031746031633,0.5806451612903225,0.5741251175235542
694,0.3580546114319954,0.6327328924565794,0.28906758240213154,0.3821545859896109,0.1393928467124117,0.07490796174519077,0.23205179626998226,0.23214285714285715,0.10206083724755194,0.17073170731707316,0.8865075485894501,0.6454219030520645,0.31746031746031633,0.7096774193548386,0.655769163690535
695,0.35886252478703434,0.6383322730939289,0.30421040454062126,0.39990752046974426,0.13954505449712035,0.07516667270917363,0.24919468943161635,0.25,0.10197009857331546,0.12195121951219513,0.885649743227911,0.6454219030520645,0.3333333333333428,0.5806451612903225,0.5868986319926488
696,0.3618321522542046,0.6753319577084409,0.2939748568050377,0.38795826254835264,0.13991283898304802,0.07526639951342676,0.2462327393428064,0.25,0.09674743826223017,0.14634146341463417,0.8886705562217788,0.6490125673249552,0.31746031746031633,0.5806451612903225,0.5809287880374694
697,0.00449233220866257,0.44871701058359004,0.2207899458519136,0.29683160950588044,0.1248542601703601,0.06252990076873109,0.1292867878330373,0.11607142857142855,0.34398694295507737,0.48780487804878053,0.3764309868639554,0.41831238779174146,0.31746031746031633,0.22580645161290314,0.22119980787752974
698,0.015290199094768838,0.35222129932186774,0.20588169044026328,0.30023419402286283,0.09609694639853068,0.04449470618965526,0.10260720630550621,0.0892857142857143,0.4593225163125638,1.0,0.12020003351828057,0.16247755834829442,0.3333333333333428,0.09677419354838707,0.09635417944908992
699,0.017728924304255805,0.5120257422643206,0.2478315476286603,0.32810146125897066,0.13990579553531302,0.06542475673375796,0.23727057433392543,0.23214285714285715,0.1464054822647721,0.2439024390243903,0.9431547289694578,0.7055655296229801,0.36507936507936734,0.4193548387096774,0.43377760720339925
700,0.021739805231656417,0.3739128942924189,0.24225040619801838,0.3280937426084991,0.11897239810499095,0.06185385815048883,0.13282145825932504,0.125,0.33904196945654247,0.5609756097560975,0.337888282465456,0.4389587073608618,0.31746031746031633,0.19354838709677413,0.20133432321900374
701,0.06769795857378247,0.6297229580577799,0.3266359008765019,0.42606476979243363,0.17601271336505298,0.0921125146965525,0.2417256648312611,0.25,0.3187841767740714,0.43902439024390244,0.816151984638504,0.6579892280071813,0.3015873015873183,0.6774193548387096,0.6400831281056485
702,0.08662034259037059,0.7616106442898878,0.3114039213856602,0.40937798196317127,0.14868467329680812,0.0808910926038724,0.2705884011545293,0.26785714285714285,0.11165300022594499,0.29268292682926833,0.9179016886502361,0.6696588868940754,0.20634920634921627,0.8064516129032256,0.7298037318700332
703,0.09093392343404706,0.7006147291789342,0.31206958984446376,0.3996296815938031,0.15954919398907086,0.09225346684008001,0.3037577708703375,0.30357142857142855,0.1586137950891286,0.3658536585365854,0.9220386506147534,0.6750448833034111,0.31746031746031633,0.5483870967741935,0.5348404625430556
704,0.09144598722452221,0.7037150065442361,0.317164193271761,0.4163628692931392,0.14823437174726128,0.08263683862266222,0.28266540852575495,0.2857142857142857,0.10972840501098635,0.2682926829268293,0.9187193677013087,0.6705565529622979,0.07936507936508974,0.7096774193548386,0.6757876555923528
705,0.09144598722452221,0.6960450939773398,0.317164193271761,0.4163628692931392,0.14823437174726128,0.08263683862266222,0.28266540852575495,0.2857142857142857,0.10972840501098635,0.2682926829268293,0.9187193677013087,0.6705565529622979,0.07936507936508974,0.7096774193548386,0.6757876555923528
706,0.11049317608636411,0.7058614120783471,0.2866088447084856,0.37576274120170106,0.1453904093456087,0.07512511600115793,0.2876455496447602,0.2857142857142857,0.16268467069129183,0.29268292682926833,0.9124763957180434,0.6660682226211849,0.46031746031746934,0.6451612903225806,0.6293685958667548
707,0.1109482963282329,0.7582576818896274,0.3096871873358214,0.40660871837975476,0.14695891157183522,0.08147054301174605,0.279196269982238,0.2857142857142857,0.12705274160959698,0.3170731707317073,0.8968380613445214,0.6543985637342908,0.3015873015873183,0.8064516129032256,0.7422052177846474
708,0.14506304785420226,0.6188175268073366,0.302876156503983,0.4004033455216863,0.14410515394791912,0.07703402247213896,0.3084977096802842,0.30357142857142855,0.1332705221316152,0.21951219512195125,0.6638089809528426,0.48743267504488336,0.31746031746031633,0.6451612903225806,0.6089698267345558
709,0.1588057096825226,0.5274408148140803,0.31980410697088474,0.42049703096196905,0.15192101246483197,0.08374208863480377,0.37972980248667865,0.3839285714285714,0.18136144329410417,0.3170731707317073,0.8854321359355842,0.6436265709156193,0.31746031746031633,0.5806451612903225,0.5574251992548849
710,0.1588057096825226,0.6047402325629124,0.31980410697088474,0.42049703096196905,0.15192101246483197,0.08374208863480377,0.37972980248667865,0.3839285714285714,0.18136144329410417,0.3170731707317073,0.8854321359355842,0.6436265709156193,0.31746031746031633,0.5806451612903225,0.5574251992548849
711,0.25633545144781117,0.7734632204067848,0.3041828290522389,0.4007178162541538,0.14558480953456865,0.0791086853372181,0.38345402380106586,0.3928571428571428,0.1830491005939836,0.21951219512195125,0.8659788576598054,0.6292639138240574,0.3015873015873183,0.7419354838709676,0.7087975349300137
712,0.10857571982746533,0.753314598192794,0.3075680025288396,0.4052207165378384,0.14287582421689815,0.0783115284090725,0.18600749946714032,0.17857142857142855,0.16358391330921104,0.29268292682926833,0.9230255755624083,0.7109515260323158,0.2857142857142918,0.7741935483870966,0.738559615513281
713,0.11806688212449959,0.7436816765718144,0.3068803864975699,0.404834875630963,0.14288946118486917,0.07805757429314784,0.19474752602131437,0.1964285714285714,0.10195805289234688,0.14634146341463417,0.9138327186543961,0.6696588868940754,0.31746031746031633,0.7741935483870966,0.7009608210261296
714,0.12127327487271726,0.6974283571748929,0.3071792016647474,0.40635024446237,0.14236659491711307,0.0773987817441776,0.19149644760213144,0.1875,0.0970869866098669,0.12195121951219513,0.904162735930056,0.663375224416517,0.31746031746031633,0.6774193548387096,0.6544934753474949
715,0.12217944796012582,0.71359148783871,0.2479958472817708,0.3220728104504613,0.13725908524195995,0.06677619284508705,0.1992098976909414,0.1875,0.19310420798827307,0.2439024390243903,0.9017885308188588,0.6642728904847397,0.3333333333333428,0.5161290322580645,0.5148050514618652
716,0.1240472391691123,0.7398090578762633,0.24774908185843084,0.30000486315161806,0.18116415506756656,0.23873287769578985,0.1782729077264654,0.1830357142857143,0.1563195470197014,0.17073170731707316,0.7490203467964217,0.6642728904847397,0.3333333333333428,0.7741935483870966,0.6831839536070508
717,0.12518097237745524,0.6959012251018316,0.3299161144020131,0.4735485327871294,0.16356807845259586,0.07558926461363646,0.1773661507104796,0.16964285714285715,0.13656638936143606,0.21951219512195125,0.7426421373621314,0.663375224416517,0.3015873015873183,0.7419354838709676,0.6650101928451031
718,0.12518097237745524,0.69725677426195,0.3299161144020131,0.4735485327871294,0.16356807845259586,0.07558926461363646,0.1773661507104796,0.16964285714285715,0.13656638936143606,0.21951219512195125,0.7426421373621314,0.663375224416517,0.3015873015873183,0.7419354838709676,0.6650101928451031
719,0.12518097237745524,0.6987606382366154,0.3299161144020131,0.4735485327871294,0.16356807845259586,0.07558926461363646,0.1773661507104796,0.16964285714285715,0.13656638936143606,0.21951219512195125,0.7426421373621314,0.663375224416517,0.3015873015873183,0.7419354838709676,0.6650101928451031
720,0.12518097237745524,0.7248851349365826,0.3299161144020131,0.4735485327871294,0.16356807845259586,0.07558926461363646,0.1773661507104796,0.16964285714285715,0.13656638936143606,0.21951219512195125,0.7426421373621314,0.663375224416517,0.3015873015873183,0.7419354838709676,0.6650101928451031
721,0.12877012852758327,0.694150935460837,0.34548422912330085,0.48425515606786673,0.16553286411723722,0.07997950527244176,0.17634249005328603,0.16964285714285715,0.09428414865532384,0.12195121951219513,0.7110593178377617,0.663375224416517,0.31746031746031633,0.6774193548387096,0.6238370787808387
722,0.13029775695936865,0.8118021757952334,0.2896707298764021,0.3834310948619511,0.13993881983223283,0.07441958258078252,0.20197100781527536,0.1964285714285714,0.10692718404160795,0.14634146341463417,0.9063957293260277,0.6606822262118492,0.3333333333333428,0.7741935483870966,0.7091518090865316
723,0.1314314901677116,0.7350348764387757,0.2948752608467239,0.3900154662655078,0.14042324977965787,0.07515745137333847,0.19824671980461814,0.1964285714285714,0.10456163024940102,0.12195121951219513,0.9041370147882165,0.6624775583482945,0.3015873015873183,0.7741935483870966,0.7081050903712078
724,0.13459806524660303,0.6342034532672469,0.2531458140477576,0.330700470209994,0.1436519905175383,0.06925237624004042,0.19937080408525756,0.1964285714285714,0.10527999066574575,0.1951219512195122,0.9008767683810613,0.6669658886894074,0.1904761904761898,0.4516129032258064,0.445556147571803
725,0.1356680045546276,0.6688916013799281,0.2944903550896007,0.3897065111628734,0.1449359920386083,0.07610417308633478,0.19996334831261106,0.1964285714285714,0.14484626316688065,0.21951219512195125,0.9094623450121008,0.6660682226211849,0.31746031746031633,0.5483870967741935,0.5428398636595275
726,0.14847195412490716,0.46578954110150317,0.2664140478827779,0.34931359075103957,0.14378133554212025,0.07186889612546894,0.19849023090586146,0.1964285714285714,0.10428113735382064,0.14634146341463417,0.9004701113489427,0.6750448833034111,0.3333333333333428,0.4193548387096774,0.4462161123811235
727,0.23230120653960265,0.6253427851842458,0.30681656219316455,0.40499925196822156,0.14149454396912609,0.0779271805410574,0.25014801660746,0.25,0.16370352843920807,0.17073170731707316,0.9031516741954896,0.6597845601436265,0.31746031746031633,0.6774193548387096,0.6458502592524829
728,0.2355352147681595,0.6596870456234825,0.2947133184016988,0.38320858943531566,0.1392645841349014,0.07639562327180267,0.24612002442273537,0.25,0.1417198013794891,0.12195121951219513,0.8856992059580174,0.6463195691202872,0.1428571428571388,0.7096774193548386,0.6649494000290814
729,0.24315002291656723,0.547543485798416,0.3158775866511127,0.4068645935759638,0.151866643052061,0.08651525633732506,0.25991711074600354,0.26785714285714285,0.16644925561216195,0.21951219512195125,0.8804926014772073,0.6526032315978456,0.31746031746031633,0.6129032258064516,0.5960189804975542
730,0.25048996070252927,0.587145429602977,0.30788359995066994,0.4047791760949849,0.1459498001039009,0.07983440563566746,0.26351576376554176,0.26785714285714285,0.18315497387008012,0.21951219512195125,0.895206235107744,0.6508078994614004,0.31746031746031633,0.4516129032258064,0.47450695184929176
731,0.25760597761690396,0.49809764579183224,0.3039646278704437,0.4024437925052685,0.14393868504756113,0.07749459089018615,0.25691448872113676,0.2589285714285714,0.1602940655456384,0.17073170731707316,0.892188062705423,0.6517055655296229,0.11111111111111427,0.5806451612903225,0.571682774503431
732,0.0060938159948433985,0.4935452455660351,0.2977844153057503,0.3960089300623668,0.14600322123185522,0.07533369748773044,0.08785439662522204,0.0892857142857143,0.04303227212904841,0.09756097560975611,0.6137025950857048,0.4398563734290844,0.31746031746031633,0.5483870967741935,0.5315673969661507
